userId	itemId	rating
s2U1017052	P1033469	1.0
s2U1011968	P1000316	1.0
s2U1016459	P1012181	1.0
s2U1010903	P1019005	1.0
s2U1018591	P1028496	1.0
s2U1007578	P1028500	1.0
s2U1006342	P1028301	1.0
s2U1000121	P1034636	1.0
s2U1001394	P1033133	1.0
s2U1001441	P1004870	1.0
s2U1014029	P1034611	1.0
s2U1007989	P1007406	1.0
s2U1007078	P1025828	1.0
s2U1001355	P1031273	1.0
s2U1001551	P1034611	1.0
s2U1003322	P1009219	1.0
s2U1011718	P1015676	1.0
s2U1005998	P1006618	1.0
s2U1015924	P1031288	1.0
s2U1000613	P1005880	1.0
s2U1015855	P1013631	1.0
s2U1014452	P1000297	1.0
s2U1001394	P1034636	1.0
s2U1005077	P1034442	1.0
s2U1000881	P1031288	1.0
s2U1009959	P1014066	1.0
s2U1009335	P1020876	1.0
s2U1001229	P1014102	1.0
s2U1012591	P1033560	1.0
s2U1016467	P1031288	1.0
s2U1013880	P1014198	1.0
s2U1004885	P1025158	1.0
s2U1009537	P1019890	1.0
s2U1008888	P1018865	1.0
s2U1015956	P1029127	1.0
s2U1013616	P1034611	1.0
s2U1010565	P1026040	1.0
s2U1002293	P1002052	1.0
s2U1011748	P1013766	1.0
s2U1014755	P1011263	1.0
s2U1015848	P1009528	1.0
s2U1017680	P1021719	1.0
s2U1014639	P1021570	1.0
s2U1014761	P1019814	1.0
s2U1016062	P1022624	1.0
s2U1007798	P1031924	1.0
s2U1008835	P1024225	1.0
s2U1008678	P1033469	1.0
s2U1015213	P1008992	1.0
s2U1006113	P1013766	1.0
s2U1009315	P1025740	1.0
s2U1005930	P1000256	1.0
s2U1002673	P1013193	1.0
s2U1010187	P1030671	1.0
s2U1003016	P1033689	1.0
s2U1002723	P1004287	1.0
s2U1001304	P1021543	1.0
s2U1010808	P1024388	1.0
s2U1000543	P1010631	1.0
s2U1015592	P1032427	1.0
s2U1003181	P1009387	1.0
s2U1007944	P1019873	1.0
s2U1000684	P1014102	1.0
s2U1003691	P1013766	1.0
s2U1015793	P1013766	1.0
s2U1015561	P1034611	1.0
s2U1005319	P1011664	1.0
s2U1009091	P1019867	1.0
s2U1004650	P1023121	1.0
s2U1018096	P1001599	1.0
s2U1009132	P1009968	1.0
s2U1002787	P1033612	1.0
s2U1015755	P1010087	1.0
s2U1005722	P1031924	1.0
s2U1005364	P1023286	1.0
s2U1010092	P1031288	1.0
s2U1014095	P1018865	1.0
s2U1002695	P1025927	1.0
s2U1006404	P1000297	1.0
s2U1017720	P1033469	1.0
s2U1017119	P1023969	1.0
s2U1012675	P1019411	1.0
s2U1014764	P1013631	1.0
s2U1003295	P1013766	1.0
s2U1000022	P1023792	1.0
s2U1003878	P1034611	1.0
s2U1005109	P1021368	1.0
s2U1009976	P1007934	1.0
s2U1016513	P1009303	1.0
s2U1017199	P1034611	1.0
s2U1009748	P1009968	1.0
s2U1003407	P1024911	1.0
s2U1000045	P1013766	1.0
s2U1013033	P1031924	1.0
s2U1002683	P1008535	1.0
s2U1014761	P1010147	1.0
s2U1001699	P1013766	1.0
s2U1014805	P1032893	1.0
s2U1009220	P1020987	1.0
s2U1003319	P1034611	1.0
s2U1002328	P1021206	1.0
s2U1004800	P1021719	1.0
s2U1016582	P1034611	1.0
s2U1018095	P1014102	1.0
s2U1005506	P1007571	1.0
s2U1003244	P1033469	1.0
s2U1004891	P1027194	1.0
s2U1006214	P1005690	1.0
s2U1015402	P1014575	1.0
s2U1016288	P1004916	1.0
s2U1001710	P1010801	1.0
s2U1011528	P1021953	1.0
s2U1008204	P1034611	1.0
s2U1002227	P1009505	1.0
s2U1007941	P1006656	1.0
s2U1000694	P1017037	1.0
s2U1011872	P1016688	1.0
s2U1006214	P1033807	1.0
s2U1013158	P1021719	1.0
s2U1005835	P1000590	1.0
s2U1006865	P1013475	1.0
s2U1014364	P1034077	1.0
s2U1009394	P1007571	1.0
s2U1006314	P1027107	1.0
s2U1012042	P1030120	1.0
s2U1012493	P1016949	1.0
s2U1005580	P1031288	1.0
s2U1010332	P1012566	1.0
s2U1006948	P1012181	1.0
s2U1005153	P1021964	1.0
s2U1017975	P1004287	1.0
s2U1001067	P1029468	1.0
s2U1011042	P1001561	1.0
s2U1004892	P1027539	1.0
s2U1013098	P1029187	1.0
s2U1001632	P1008981	1.0
s2U1008870	P1008396	1.0
s2U1015042	P1007171	1.0
s2U1009226	P1027537	1.0
s2U1018381	P1008592	1.0
s2U1004894	P1001830	1.0
s2U1001282	P1034636	1.0
s2U1017739	P1013766	1.0
s2U1012326	P1012849	1.0
s2U1012263	P1034611	1.0
s2U1009445	P1001329	1.0
s2U1008262	P1012181	1.0
s2U1000461	P1005163	1.0
s2U1004810	P1021254	1.0
s2U1002248	P1022288	1.0
s2U1016983	P1026749	1.0
s2U1006524	P1033469	1.0
s2U1001431	P1021570	1.0
s2U1004961	P1031924	1.0
s2U1001606	P1013471	1.0
s2U1014405	P1030120	1.0
s2U1011861	P1018865	1.0
s2U1011956	P1010923	1.0
s2U1002038	P1024987	1.0
s2U1017597	P1031288	1.0
s2U1014440	P1025259	1.0
s2U1016475	P1030120	1.0
s2U1014669	P1028496	1.0
s2U1006928	P1017527	1.0
s2U1001053	P1014102	1.0
s2U1017424	P1004622	1.0
s2U1000815	P1014556	1.0
s2U1017821	P1014102	1.0
s2U1017271	P1007336	1.0
s2U1012215	P1029321	1.0
s2U1008686	P1021719	1.0
s2U1006031	P1032597	1.0
s2U1013901	P1034228	1.0
s2U1001218	P1027537	1.0
s2U1010032	P1002279	1.0
s2U1014342	P1011331	1.0
s2U1013934	P1012607	1.0
s2U1009755	P1005163	1.0
s2U1003254	P1000590	1.0
s2U1010327	P1006939	1.0
s2U1006410	P1012181	1.0
s2U1004932	P1005471	1.0
s2U1005168	P1009522	1.0
s2U1017423	P1018735	1.0
s2U1007623	P1004573	1.0
s2U1010799	P1004214	1.0
s2U1015443	P1000297	1.0
s2U1016601	P1031672	1.0
s2U1013286	P1020361	1.0
s2U1001390	P1005125	1.0
s2U1012626	P1013631	1.0
s2U1001396	P1027543	1.0
s2U1003304	P1010258	1.0
s2U1013089	P1031288	1.0
s2U1016244	P1005192	1.0
s2U1010923	P1013631	1.0
s2U1010711	P1032597	1.0
s2U1005898	P1005471	1.0
s2U1008667	P1031924	1.0
s2U1003929	P1028496	1.0
s2U1007144	P1004657	1.0
s2U1012261	P1031288	1.0
s2U1018694	P1032617	1.0
s2U1011279	P1000481	1.0
s2U1016023	P1019867	1.0
s2U1015909	P1018865	1.0
s2U1007198	P1034636	1.0
s2U1014615	P1033469	1.0
s2U1006544	P1031288	1.0
s2U1014617	P1031924	1.0
s2U1015323	P1000590	1.0
s2U1004069	P1012181	1.0
s2U1018096	P1033469	1.0
s2U1011088	P1009994	1.0
s2U1001744	P1025338	1.0
s2U1010621	P1014994	1.0
s2U1012170	P1008806	1.0
s2U1000288	P1031924	1.0
s2U1017131	P1019005	1.0
s2U1009220	P1018738	1.0
s2U1006407	P1028530	1.0
s2U1016328	P1014198	1.0
s2U1010792	P1020739	1.0
s2U1006273	P1033469	1.0
s2U1014352	P1000590	1.0
s2U1002723	P1005163	1.0
s2U1010853	P1028496	1.0
s2U1010287	P1000590	1.0
s2U1002022	P1031300	1.0
s2U1013875	P1033469	1.0
s2U1015559	P1022884	1.0
s2U1010633	P1029313	1.0
s2U1006066	P1001981	1.0
s2U1016827	P1032058	1.0
s2U1012018	P1018155	1.0
s2U1000239	P1031924	1.0
s2U1010233	P1033469	1.0
s2U1004594	P1013766	1.0
s2U1010215	P1031288	1.0
s2U1014572	P1019071	1.0
s2U1005648	P1008806	1.0
s2U1003923	P1018155	1.0
s2U1009546	P1020816	1.0
s2U1016337	P1007790	1.0
s2U1012221	P1033469	1.0
s2U1013289	P1014102	1.0
s2U1001376	P1030120	1.0
s2U1007963	P1005683	1.0
s2U1016912	P1017140	1.0
s2U1003071	P1021570	1.0
s2U1009595	P1014102	1.0
s2U1001015	P1013631	1.0
s2U1015598	P1030120	1.0
s2U1011583	P1021260	1.0
s2U1017695	P1031288	1.0
s2U1008656	P1022431	1.0
s2U1000512	P1025376	1.0
s2U1011103	P1028482	1.0
s2U1003216	P1029031	1.0
s2U1001164	P1005919	1.0
s2U1012064	P1031924	1.0
s2U1014582	P1019890	1.0
s2U1012237	P1029127	1.0
s2U1000190	P1006528	1.0
s2U1000729	P1028080	1.0
s2U1017423	P1030937	1.0
s2U1010230	P1031388	1.0
s2U1008277	P1006085	1.0
s2U1017778	P1031924	1.0
s2U1008345	P1000801	1.0
s2U1007010	P1031300	1.0
s2U1003290	P1014994	1.0
s2U1004525	P1030120	1.0
s2U1010135	P1015014	1.0
s2U1016000	P1012984	1.0
s2U1018533	P1033734	1.0
s2U1014206	P1004287	1.0
s2U1010792	P1002600	1.0
s2U1010275	P1000691	1.0
s2U1004065	P1021719	1.0
s2U1005452	P1003975	1.0
s2U1011468	P1021570	1.0
s2U1018830	P1019005	1.0
s2U1018294	P1004657	1.0
s2U1001723	P1013631	1.0
s2U1002651	P1034611	1.0
s2U1009818	P1014647	1.0
s2U1008143	P1006557	1.0
s2U1012170	P1021734	1.0
s2U1018847	P1031853	1.0
s2U1003447	P1023121	1.0
s2U1005116	P1026457	1.0
s2U1009291	P1033469	1.0
s2U1003170	P1027537	1.0
s2U1007103	P1006856	1.0
s2U1016025	P1012181	1.0
s2U1006966	P1026604	1.0
s2U1017463	P1010247	1.0
s2U1008530	P1034523	1.0
s2U1010545	P1014785	1.0
s2U1013565	P1013193	1.0
s2U1017076	P1009968	1.0
s2U1012739	P1033458	1.0
s2U1004238	P1006781	1.0
s2U1012886	P1016949	1.0
s2U1010722	P1001561	1.0
s2U1017939	P1005078	1.0
s2U1009220	P1014275	1.0
s2U1000100	P1029064	1.0
s2U1002967	P1018300	1.0
s2U1012400	P1016007	1.0
s2U1015087	P1021193	1.0
s2U1003423	P1030937	1.0
s2U1012930	P1007489	1.0
s2U1007944	P1019814	1.0
s2U1017884	P1023877	1.0
s2U1010135	P1016949	1.0
s2U1001227	P1013766	1.0
s2U1015120	P1017701	1.0
s2U1016009	P1030120	1.0
s2U1000871	P1003325	1.0
s2U1010268	P1015164	1.0
s2U1013812	P1033459	1.0
s2U1015674	P1028765	1.0
s2U1014405	P1020307	1.0
s2U1000903	P1012181	1.0
s2U1016567	P1014318	1.0
s2U1005574	P1033560	1.0
s2U1004765	P1024888	1.0
s2U1018327	P1033469	1.0
s2U1006154	P1032220	1.0
s2U1003163	P1032705	1.0
s2U1007606	P1006318	1.0
s2U1007074	P1034636	1.0
s2U1003567	P1031924	1.0
s2U1007180	P1013421	1.0
s2U1012423	P1001950	1.0
s2U1003226	P1025635	1.0
s2U1009988	P1011626	1.0
s2U1009342	P1005878	1.0
s2U1009627	P1025793	1.0
s2U1018600	P1018300	1.0
s2U1013985	P1027403	1.0
s2U1015555	P1031924	1.0
s2U1002533	P1034611	1.0
s2U1000461	P1021098	1.0
s2U1008506	P1005690	1.0
s2U1008094	P1019411	1.0
s2U1006944	P1003550	1.0
s2U1002660	P1011252	1.0
s2U1007904	P1014152	1.0
s2U1005244	P1026732	1.0
s2U1007550	P1021331	1.0
s2U1003315	P1013766	1.0
s2U1013268	P1004214	1.0
s2U1000747	P1026807	1.0
s2U1012350	P1012181	1.0
s2U1010722	P1002386	1.0
s2U1005649	P1003866	1.0
s2U1007944	P1028530	1.0
s2U1010168	P1005712	1.0
s2U1016292	P1032597	1.0
s2U1006410	P1021906	1.0
s2U1014534	P1009440	1.0
s2U1011661	P1033133	1.0
s2U1010398	P1000590	1.0
s2U1003341	P1025158	1.0
s2U1005831	P1005620	1.0
s2U1002211	P1014102	1.0
s2U1003120	P1020361	1.0
s2U1002843	P1009440	1.0
s2U1009654	P1011354	1.0
s2U1000500	P1001830	1.0
s2U1012626	P1033133	1.0
s2U1008684	P1019890	1.0
s2U1014020	P1006867	1.0
s2U1002986	P1029064	1.0
s2U1005638	P1003357	1.0
s2U1006992	P1005878	1.0
s2U1000843	P1014232	1.0
s2U1009334	P1003263	1.0
s2U1012229	P1026749	1.0
s2U1013478	P1033612	1.0
s2U1013034	P1021570	1.0
s2U1016362	P1013969	1.0
s2U1011824	P1013674	1.0
s2U1000897	P1023286	1.0
s2U1006936	P1028815	1.0
s2U1016986	P1015077	1.0
s2U1003114	P1013766	1.0
s2U1002892	P1008806	1.0
s2U1003181	P1030119	1.0
s2U1009617	P1027007	1.0
s2U1013729	P1021098	1.0
s2U1001467	P1008806	1.0
s2U1018282	P1012181	1.0
s2U1001672	P1019890	1.0
s2U1000076	P1013193	1.0
s2U1000728	P1015014	1.0
s2U1014472	P1003626	1.0
s2U1002540	P1004032	1.0
s2U1014291	P1004870	1.0
s2U1015484	P1026807	1.0
s2U1015120	P1018322	1.0
s2U1001082	P1000590	1.0
s2U1008744	P1016884	1.0
s2U1017630	P1004063	1.0
s2U1006698	P1002862	1.0
s2U1006478	P1002749	1.0
s2U1015234	P1005973	1.0
s2U1017680	P1010825	1.0
s2U1007159	P1001113	1.0
s2U1000436	P1006085	1.0
s2U1004544	P1031288	1.0
s2U1017770	P1034636	1.0
s2U1005395	P1013766	1.0
s2U1012420	P1021570	1.0
s2U1006150	P1032856	1.0
s2U1017322	P1010923	1.0
s2U1000380	P1023166	1.0
s2U1005577	P1002028	1.0
s2U1014454	P1022063	1.0
s2U1006544	P1033469	1.0
s2U1008790	P1013766	1.0
s2U1003487	P1023734	1.0
s2U1001101	P1014994	1.0
s2U1010564	P1019697	1.0
s2U1002573	P1013631	1.0
s2U1009477	P1005471	1.0
s2U1014518	P1013471	1.0
s2U1001388	P1013645	1.0
s2U1014639	P1030120	1.0
s2U1012493	P1005690	1.0
s2U1017424	P1014102	1.0
s2U1014472	P1003643	1.0
s2U1016362	P1005125	1.0
s2U1001981	P1031924	1.0
s2U1004894	P1004549	1.0
s2U1013154	P1005878	1.0
s2U1010108	P1021042	1.0
s2U1006299	P1032687	1.0
s2U1003192	P1008806	1.0
s2U1013034	P1004573	1.0
s2U1012519	P1033469	1.0
s2U1000173	P1025349	1.0
s2U1001180	P1029987	1.0
s2U1016723	P1025740	1.0
s2U1002254	P1009219	1.0
s2U1015533	P1012181	1.0
s2U1003277	P1000316	1.0
s2U1004007	P1008806	1.0
s2U1006489	P1025807	1.0
s2U1012209	P1003975	1.0
s2U1015145	P1029221	1.0
s2U1014880	P1031288	1.0
s2U1003829	P1017140	1.0
s2U1013220	P1013766	1.0
s2U1007048	P1024239	1.0
s2U1000551	P1008688	1.0
s2U1012740	P1026068	1.0
s2U1001941	P1014318	1.0
s2U1004443	P1023096	1.0
s2U1013857	P1031176	1.0
s2U1015743	P1032180	1.0
s2U1018404	P1004032	1.0
s2U1007074	P1029064	1.0
s2U1017440	P1004032	1.0
s2U1002049	P1014130	1.0
s2U1002332	P1005786	1.0
s2U1005309	P1019605	1.0
s2U1017615	P1013766	1.0
s2U1009757	P1018300	1.0
s2U1001740	P1026874	1.0
s2U1005872	P1011331	1.0
s2U1010546	P1030073	1.0
s2U1002407	P1021570	1.0
s2U1016319	P1008134	1.0
s2U1000492	P1034611	1.0
s2U1004705	P1003975	1.0
s2U1000743	P1031924	1.0
s2U1005358	P1014152	1.0
s2U1008248	P1013631	1.0
s2U1014928	P1016021	1.0
s2U1010563	P1024541	1.0
s2U1015483	P1024080	1.0
s2U1002740	P1000711	1.0
s2U1011115	P1033469	1.0
s2U1014428	P1015969	1.0
s2U1005000	P1033469	1.0
s2U1018235	P1000297	1.0
s2U1000000	P1021983	1.0
s2U1000189	P1005878	1.0
s2U1002003	P1010314	1.0
s2U1008739	P1033469	1.0
s2U1003368	P1014102	1.0
s2U1014545	P1026067	1.0
s2U1006765	P1002092	1.0
s2U1007145	P1033520	1.0
s2U1011343	P1033510	1.0
s2U1009461	P1033544	1.0
s2U1013407	P1003664	1.0
s2U1001729	P1026235	1.0
s2U1015603	P1012181	1.0
s2U1001554	P1006749	1.0
s2U1010578	P1014994	1.0
s2U1009940	P1010247	1.0
s2U1007606	P1003307	1.0
s2U1012341	P1029064	1.0
s2U1007096	P1015266	1.0
s2U1013728	P1030120	1.0
s2U1005188	P1000590	1.0
s2U1005369	P1017538	1.0
s2U1006650	P1034611	1.0
s2U1002252	P1021719	1.0
s2U1003252	P1021570	1.0
s2U1009148	P1005682	1.0
s2U1015870	P1031288	1.0
s2U1007269	P1034611	1.0
s2U1018312	P1013766	1.0
s2U1014542	P1033459	1.0
s2U1002642	P1013631	1.0
s2U1005109	P1023353	1.0
s2U1017720	P1014102	1.0
s2U1001877	P1021570	1.0
s2U1010853	P1031924	1.0
s2U1017169	P1005697	1.0
s2U1002254	P1000691	1.0
s2U1014181	P1024004	1.0
s2U1002902	P1032058	1.0
s2U1002355	P1029127	1.0
s2U1003024	P1005973	1.0
s2U1000508	P1031858	1.0
s2U1003832	P1033071	1.0
s2U1002211	P1031924	1.0
s2U1011755	P1031300	1.0
s2U1001643	P1003506	1.0
s2U1005135	P1034611	1.0
s2U1008664	P1026877	1.0
s2U1001394	P1001173	1.0
s2U1012917	P1014318	1.0
s2U1000928	P1034611	1.0
s2U1004821	P1034611	1.0
s2U1009261	P1008806	1.0
s2U1013222	P1004032	1.0
s2U1006980	P1005977	1.0
s2U1013868	P1031288	1.0
s2U1013153	P1007568	1.0
s2U1006351	P1000237	1.0
s2U1009742	P1021906	1.0
s2U1010883	P1010440	1.0
s2U1010356	P1007252	1.0
s2U1006470	P1012607	1.0
s2U1006049	P1014102	1.0
s2U1000292	P1033469	1.0
s2U1001648	P1034611	1.0
s2U1007367	P1021570	1.0
s2U1002145	P1000297	1.0
s2U1013167	P1033560	1.0
s2U1003274	P1031993	1.0
s2U1012381	P1010440	1.0
s2U1018847	P1004870	1.0
s2U1013728	P1032617	1.0
s2U1017744	P1000590	1.0
s2U1000190	P1033612	1.0
s2U1012058	P1018865	1.0
s2U1014104	P1025807	1.0
s2U1002639	P1000097	1.0
s2U1015703	P1000237	1.0
s2U1008976	P1031288	1.0
s2U1012970	P1021206	1.0
s2U1017014	P1019434	1.0
s2U1004992	P1004215	1.0
s2U1011796	P1028896	1.0
s2U1008413	P1027384	1.0
s2U1001643	P1022334	1.0
s2U1011174	P1034636	1.0
s2U1011748	P1031288	1.0
s2U1001388	P1016678	1.0
s2U1014534	P1005471	1.0
s2U1009988	P1007652	1.0
s2U1012023	P1025299	1.0
s2U1001416	P1031924	1.0
s2U1004678	P1021719	1.0
s2U1014189	P1034018	1.0
s2U1015494	P1023096	1.0
s2U1015611	P1033469	1.0
s2U1001161	P1003053	1.0
s2U1017881	P1017999	1.0
s2U1016939	P1024911	1.0
s2U1001228	P1027412	1.0
s2U1012526	P1022108	1.0
s2U1013463	P1019005	1.0
s2U1014826	P1022108	1.0
s2U1011738	P1033469	1.0
s2U1015142	P1010554	1.0
s2U1005463	P1012181	1.0
s2U1009595	P1021570	1.0
s2U1000770	P1030073	1.0
s2U1009766	P1021570	1.0
s2U1004571	P1002136	1.0
s2U1003918	P1005471	1.0
s2U1015120	P1017635	1.0
s2U1013005	P1014102	1.0
s2U1006451	P1012566	1.0
s2U1008012	P1012181	1.0
s2U1005821	P1012038	1.0
s2U1009342	P1031616	1.0
s2U1010333	P1026446	1.0
s2U1003567	P1014102	1.0
s2U1018121	P1003506	1.0
s2U1015749	P1031288	1.0
s2U1006581	P1031853	1.0
s2U1018337	P1008394	1.0
s2U1013717	P1007336	1.0
s2U1016340	P1005471	1.0
s2U1001101	P1003866	1.0
s2U1011975	P1002303	1.0
s2U1016484	P1000590	1.0
s2U1011422	P1015041	1.0
s2U1002407	P1018735	1.0
s2U1016091	P1030124	1.0
s2U1006847	P1030120	1.0
s2U1008171	P1005878	1.0
s2U1013858	P1005163	1.0
s2U1016776	P1027926	1.0
s2U1000121	P1019890	1.0
s2U1003975	P1029987	1.0
s2U1017006	P1014102	1.0
s2U1003888	P1031924	1.0
s2U1006014	P1007032	1.0
s2U1005498	P1033612	1.0
s2U1015114	P1020357	1.0
s2U1006470	P1003573	1.0
s2U1009658	P1014318	1.0
s2U1016522	P1034018	1.0
s2U1007707	P1027219	1.0
s2U1004618	P1033510	1.0
s2U1006380	P1019005	1.0
s2U1017798	P1001785	1.0
s2U1003147	P1012181	1.0
s2U1012566	P1001482	1.0
s2U1014446	P1016499	1.0
s2U1010134	P1010239	1.0
s2U1006385	P1017037	1.0
s2U1004371	P1008894	1.0
s2U1002290	P1033560	1.0
s2U1005054	P1025558	1.0
s2U1000287	P1005471	1.0
s2U1014253	P1024541	1.0
s2U1010133	P1012181	1.0
s2U1008121	P1033469	1.0
s2U1008628	P1014994	1.0
s2U1007772	P1007032	1.0
s2U1006127	P1003550	1.0
s2U1009922	P1021719	1.0
s2U1003998	P1019346	1.0
s2U1002547	P1031924	1.0
s2U1009848	P1031288	1.0
s2U1000668	P1026604	1.0
s2U1002071	P1005298	1.0
s2U1016609	P1023792	1.0
s2U1000904	P1019890	1.0
s2U1001448	P1012350	1.0
s2U1013390	P1031288	1.0
s2U1003527	P1023121	1.0
s2U1002297	P1031924	1.0
s2U1010057	P1021206	1.0
s2U1010215	P1029987	1.0
s2U1014361	P1034611	1.0
s2U1015866	P1027215	1.0
s2U1007375	P1022431	1.0
s2U1013430	P1008468	1.0
s2U1007645	P1031273	1.0
s2U1008473	P1005192	1.0
s2U1008358	P1030038	1.0
s2U1017682	P1018865	1.0
s2U1008529	P1020906	1.0
s2U1010051	P1034611	1.0
s2U1001551	P1034348	1.0
s2U1012236	P1000132	1.0
s2U1014347	P1018503	1.0
s2U1004137	P1027715	1.0
s2U1002143	P1003506	1.0
s2U1004135	P1007469	1.0
s2U1003046	P1021193	1.0
s2U1008559	P1013766	1.0
s2U1017566	P1000481	1.0
s2U1017824	P1027537	1.0
s2U1006329	P1019890	1.0
s2U1004569	P1014502	1.0
s2U1013531	P1014494	1.0
s2U1001731	P1012566	1.0
s2U1004228	P1020556	1.0
s2U1014483	P1011128	1.0
s2U1017553	P1013969	1.0
s2U1003640	P1009185	1.0
s2U1013643	P1008800	1.0
s2U1009261	P1029187	1.0
s2U1016062	P1018517	1.0
s2U1007691	P1021570	1.0
s2U1013760	P1001058	1.0
s2U1011555	P1014361	1.0
s2U1000916	P1021098	1.0
s2U1007200	P1020357	1.0
s2U1008121	P1012181	1.0
s2U1002615	P1024040	1.0
s2U1014784	P1008806	1.0
s2U1001914	P1021331	1.0
s2U1013090	P1032230	1.0
s2U1018614	P1019890	1.0
s2U1013081	P1034611	1.0
s2U1004849	P1019411	1.0
s2U1012802	P1033621	1.0
s2U1016201	P1013471	1.0
s2U1018121	P1021206	1.0
s2U1004498	P1031288	1.0
s2U1003863	P1025486	1.0
s2U1008209	P1031273	1.0
s2U1005929	P1013766	1.0
s2U1008779	P1031288	1.0
s2U1007501	P1000481	1.0
s2U1004181	P1034611	1.0
s2U1016744	P1000481	1.0
s2U1007888	P1012984	1.0
s2U1014253	P1005919	1.0
s2U1001606	P1010247	1.0
s2U1013028	P1006781	1.0
s2U1008200	P1006656	1.0
s2U1017417	P1010239	1.0
s2U1002143	P1023121	1.0
s2U1009990	P1021721	1.0
s2U1006147	P1033510	1.0
s2U1004837	P1015470	1.0
s2U1003713	P1018522	1.0
s2U1017198	P1001705	1.0
s2U1003334	P1025927	1.0
s2U1002043	P1003866	1.0
s2U1000019	P1028710	1.0
s2U1000782	P1006939	1.0
s2U1010512	P1005011	1.0
s2U1008529	P1007676	1.0
s2U1011191	P1033510	1.0
s2U1002947	P1014647	1.0
s2U1007798	P1034611	1.0
s2U1005630	P1029451	1.0
s2U1009220	P1026612	1.0
s2U1011787	P1031288	1.0
s2U1014222	P1005919	1.0
s2U1008438	P1015014	1.0
s2U1008171	P1028571	1.0
s2U1006338	P1009117	1.0
s2U1014628	P1020521	1.0
s2U1011936	P1032687	1.0
s2U1005195	P1031288	1.0
s2U1012930	P1031273	1.0
s2U1011406	P1025357	1.0
s2U1004018	P1018151	1.0
s2U1001574	P1013766	1.0
s2U1017869	P1016867	1.0
s2U1006924	P1034611	1.0
s2U1004445	P1018185	1.0
s2U1005880	P1025349	1.0
s2U1005395	P1017627	1.0
s2U1011916	P1006981	1.0
s2U1009870	P1021558	1.0
s2U1009230	P1033469	1.0
s2U1014159	P1013766	1.0
s2U1012058	P1005471	1.0
s2U1003967	P1034636	1.0
s2U1010609	P1010381	1.0
s2U1016330	P1000590	1.0
s2U1014577	P1004460	1.0
s2U1016642	P1033469	1.0
s2U1009578	P1016884	1.0
s2U1018121	P1008603	1.0
s2U1015035	P1034611	1.0
s2U1016124	P1014494	1.0
s2U1000585	P1031924	1.0
s2U1001154	P1024082	1.0
s2U1015729	P1023132	1.0
s2U1000674	P1006781	1.0
s2U1015661	P1006983	1.0
s2U1002034	P1006318	1.0
s2U1009461	P1029587	1.0
s2U1007085	P1005919	1.0
s2U1015249	P1015484	1.0
s2U1012407	P1014318	1.0
s2U1007772	P1007336	1.0
s2U1017417	P1027433	1.0
s2U1002207	P1030124	1.0
s2U1002049	P1027926	1.0
s2U1014168	P1034611	1.0
s2U1005253	P1002508	1.0
s2U1018445	P1023121	1.0
s2U1009004	P1013766	1.0
s2U1006937	P1034611	1.0
s2U1017829	P1024031	1.0
s2U1013918	P1028301	1.0
s2U1002981	P1027537	1.0
s2U1011626	P1034611	1.0
s2U1000912	P1006148	1.0
s2U1007128	P1021472	1.0
s2U1012949	P1002595	1.0
s2U1006335	P1031288	1.0
s2U1006179	P1024062	1.0
s2U1007805	P1010923	1.0
s2U1005204	P1032230	1.0
s2U1018667	P1017141	1.0
s2U1010908	P1031288	1.0
s2U1001864	P1000481	1.0
s2U1013080	P1031288	1.0
s2U1004714	P1019873	1.0
s2U1009927	P1018865	1.0
s2U1016414	P1000097	1.0
s2U1016723	P1003682	1.0
s2U1013664	P1021042	1.0
s2U1004228	P1014279	1.0
s2U1012519	P1031288	1.0
s2U1003651	P1017999	1.0
s2U1014753	P1010409	1.0
s2U1002338	P1027215	1.0
s2U1011303	P1024035	1.0
s2U1007080	P1004460	1.0
s2U1010362	P1029587	1.0
s2U1016844	P1010258	1.0
s2U1010578	P1031858	1.0
s2U1007267	P1020235	1.0
s2U1001006	P1031061	1.0
s2U1011939	P1014102	1.0
s2U1009507	P1013766	1.0
s2U1001934	P1022872	1.0
s2U1009123	P1030796	1.0
s2U1006240	P1014102	1.0
s2U1012381	P1006781	1.0
s2U1005255	P1032230	1.0
s2U1018332	P1020361	1.0
s2U1008740	P1025026	1.0
s2U1002550	P1011843	1.0
s2U1010783	P1033196	1.0
s2U1007110	P1012181	1.0
s2U1013441	P1013766	1.0
s2U1016454	P1015946	1.0
s2U1018778	P1000481	1.0
s2U1012652	P1032282	1.0
s2U1009801	P1001785	1.0
s2U1003981	P1031924	1.0
s2U1016204	P1009219	1.0
s2U1017561	P1008800	1.0
s2U1017497	P1017037	1.0
s2U1009613	P1012377	1.0
s2U1005741	P1031924	1.0
s2U1012640	P1013631	1.0
s2U1018337	P1019184	1.0
s2U1003944	P1033469	1.0
s2U1003683	P1003805	1.0
s2U1005270	P1031924	1.0
s2U1010243	P1000481	1.0
s2U1015427	P1022063	1.0
s2U1000289	P1033133	1.0
s2U1006680	P1031288	1.0
s2U1012903	P1033621	1.0
s2U1002024	P1019890	1.0
s2U1015279	P1031288	1.0
s2U1013695	P1023734	1.0
s2U1000420	P1009057	1.0
s2U1003532	P1029602	1.0
s2U1008753	P1004287	1.0
s2U1009200	P1026040	1.0
s2U1004187	P1012038	1.0
s2U1004064	P1026077	1.0
s2U1006111	P1012765	1.0
s2U1012699	P1006781	1.0
s2U1015081	P1000481	1.0
s2U1001877	P1033469	1.0
